"UC_0773"	"NN_0141"	"NN_0155"	"UC_0854"	"UC_0387"	"UC_0366"	"UC_0703"	"UC_0288"	"UC_0912"	"UC_0895"	"NN_0809"	"NN_0681"	"NN_0762"	"NN_0643"	"UC_0297"	"NN_0477"	"NN_0504"	"NN_0662"	"UC_0765"	"UC_0524"	"UC_0423"	"UC_0426"	"UC_0157"	"UC_0508"	"UC_0813"	"UC_0994"
"chr18.34159443"	0.111111111111111	0.285714285714286	0.4	0	0	0	0	0.0769230769230769	0.111111111111111	0.142857142857143	0.375	0.142857142857143	0.333333333333333	0.166666666666667	0.4	0.25	0.375	0.384615384615385	0.115384615384615	0.194444444444444	0.107142857142857	0.1	0.166666666666667	0.176470588235294	0.0789473684210526	0.153846153846154
"chr18.34159444"	0.142857142857143	0.3	0.545454545454545	0.0714285714285714	0.3	0.1875	0.266666666666667	0.15	0.142857142857143	0.1875	0.2	0	0.428571428571429	0.307692307692308	0	0.285714285714286	0	0.125	0.210526315789474	0.15625	0.177777777777778	0.0625	0.0571428571428571	0.128205128205128	0.0357142857142857	0.0833333333333333
"chr18.34159445"	0.111111111111111	0.285714285714286	0.2	0	0.25	0	0	0.192307692307692	0.111111111111111	0.142857142857143	0.25	0.285714285714286	0	0.166666666666667	0.2	0	0	0.538461538461538	0.08	0.111111111111111	0.103448275862069	0.0666666666666667	0	0.176470588235294	0.0256410256410256	0.0769230769230769
"chr18.34159446"	0.142857142857143	0.5	0.545454545454545	0.142857142857143	0.2	0.133333333333333	0.2	0.05	0.142857142857143	0.235294117647059	0.333333333333333	0.173913043478261	0.285714285714286	0	0	0.285714285714286	0.0833333333333333	0.0625	0.157894736842105	0.181818181818182	0.2	0.03125	0.0285714285714286	0.075	0.1	0.04
"chr18.34159451"	0.222222222222222	0.125	0.0897435897435897	0.107584447084447	0	0	0.166666666666667	0.24	0.111111111111111	0	0.111111111111111	0.214285714285714	0	0	0.4	0.222222222222222	0	0.230769230769231	0.037037037037037	0.162162162162162	0.0967741935483871	0.0625	0.0476190476190476	0.166666666666667	0.0256410256410256	0.115384615384615
"chr18.34159452"	0.214285714285714	0.333333333333333	0.3	0.133333333333333	0.25	0.142857142857143	0.176470588235294	0.25	0.285714285714286	0.142857142857143	0.375	0.0454545454545455	0.444444444444444	0.230769230769231	0.166666666666667	0.333333333333333	0.416666666666667	0.166666666666667	0.210526315789474	0.121212121212121	0.15	0	0.09375	0.0588235294117647	0.0625	0.0833333333333333
"chr18.34159457"	0.1	0.25	0.2	0.0644851258581236	0.230769230769231	0	0	0.2	0	0	0.111111111111111	0.230769230769231	0.181818181818182	0	0	0	0.5	0.5	0	0.0526315789473684	0	0	0.0434782608695652	0.0588235294117647	0.0263157894736842	0.0833333333333333
"chr18.34159458"	0	0.416666666666667	0.363636363636364	0	0.222222222222222	0.0666666666666667	0.235294117647059	0.209302325581395	0.142857142857143	0.133333333333333	0.1875	0.0476190476190476	0.3	0	0.0933409743871875	0.25	0.307692307692308	0.166666666666667	0.0555555555555556	0.175	0.146341463414634	0.0263157894736842	0.0714285714285714	0.0606060606060606	0	0.148148148148148
"chr18.34159459"	0	0.222222222222222	0.0709627329192547	0.0209401709401709	0	0	0	0.0769230769230769	0	0.142857142857143	0.125	0.153846153846154	0	0.2	0	0	0	0.363636363636364	0	0.0277777777777778	0.0344827586206897	0	0	0.125	0	0.0869565217391304
"chr18.34159460"	0.0588235294117647	0.25	0.363636363636364	0	0.222222222222222	0.0666666666666667	0.0588235294117647	0.136363636363636	0	0.176470588235294	0.0625	0.0476190476190476	0.2	0	0	0.238095238095238	0.0769230769230769	0.157894736842105	0.0555555555555556	0.153846153846154	0	0	0.0344827586206897	0	0	0.037037037037037
"chr18.34159476"	0.111111111111111	0.1	0.166666666666667	0.0828581871345029	0.0909090909090909	0.142857142857143	0.2	0.25	0	0.2	0.111111111111111	0.133333333333333	0.0769230769230769	0.2	0.0799415204678362	0.2	0.166666666666667	0.363636363636364	0	0.0277777777777778	0.133333333333333	0.105263157894737	0	0.142857142857143	0.03125	0
"chr18.34159477"	0.0526315789473684	0.2	0.363636363636364	0	0.222222222222222	0.307692307692308	0	0.0952380952380952	0	0.0476190476190476	0.1875	0	0.19047619047619	0	0	0.217391304347826	0.333333333333333	0.08	0.16	0.0232558139534884	0	0.024390243902439	0.0952380952380952	0.103448275862069	0.027027027027027	0.125
"chr18.34159485"	0.166666666666667	0.2	0.2	0.0665597147950089	0.0909090909090909	0.25	0.2	0.117647058823529	0.116363636363636	0.25	0.5	0	0.333333333333333	0.4	0.0763636363636364	0.2	0	0.571428571428571	0.153846153846154	0.181818181818182	0.2	0	0	0.0714285714285714	0.0333333333333333	0.125
"chr18.34159486"	0	0.125	0.2	0.266666666666667	0	0.142857142857143	0.0714285714285714	0.0731707317073171	0	0.304347826086957	0.380952380952381	0.05	0.2	0	0	0.380952380952381	0.181818181818182	0.318181818181818	0.210526315789474	0.0465116279069767	0	0	0.08	0.172413793103448	0.0263157894736842	0.121212121212121
"chr18.34159488"	0.166666666666667	0.125	0.2	0.107703003337041	0	0.25	0.2	0.375	0.126676016830295	0.25	0.4	0.266666666666667	0.25	0.158345021037868	0.140009350163628	0.333333333333333	0.166666666666667	0.571428571428571	0	0.129032258064516	0.304347826086957	0	0	0.0714285714285714	0.0344827586206897	0.0555555555555556
"chr18.34159489"	0	0.4	0.2	0.214285714285714	0.1	0.2	0.133333333333333	0.1	0	0.227272727272727	0.391304347826087	0.111111111111111	0.2	0.2	0	0.363636363636364	0.28	0.407407407407407	0.222222222222222	0.0930232558139535	0.162162162162162	0.114285714285714	0.0333333333333333	0.241379310344828	0.0833333333333333	0.09375
"chr18.34159491"	0.5	0.428571428571429	0.2	0.106422466422466	0	0.3	0.2	0.0714285714285714	0.185314009661836	0.0769230769230769	0.25	0.357142857142857	0.363636363636364	0.207336956521739	0.216742581090407	0.375	0.166666666666667	0.4	0.125	0.2	0.304347826086957	0.166666666666667	0.0555555555555556	0.0714285714285714	0.0384615384615385	0.294117647058824
"chr18.34159492"	0.1875	0.444444444444444	0.7	0.166666666666667	0.4	0.333333333333333	0.117647058823529	0.146341463414634	0.1	0.434782608695652	0.458333333333333	0.3	0.3	0.3125	0	0.619047619047619	0.333333333333333	0.444444444444444	0.263157894736842	0.152173913043478	0.263157894736842	0.0285714285714286	0.148148148148148	0.333333333333333	0.111111111111111	0.242424242424242
"chr18.34159536"	0.125	0.154848484848485	0.416666666666667	0	0.1	0	0.166666666666667	0.05	0.2	0.0909090909090909	0.25	0	0.166666666666667	0	0.0404416839199448	0.166666666666667	0.6	0.555555555555556	0	0	0.111111111111111	0.0476190476190476	0.0434782608695652	0.166666666666667	0	0.05
"chr18.34159537"	0	0.142857142857143	0.333333333333333	0.111111111111111	0	0.142857142857143	0.0714285714285714	0.135135135135135	0	0.0909090909090909	0.142857142857143	0	0.0625	0	0	0.269230769230769	0.0416666666666667	0.210526315789474	0.05	0.0256410256410256	0	0	0.0645161290322581	0.103448275862069	0.08	0.037037037037037
"chr18.34159542"	0	0.077991452991453	0.416666666666667	0	0	0	0.25	0.157894736842105	0	0.111111111111111	0.125	0	0	0	0.0277056277056277	0	0.109570400359874	0.222222222222222	0	0	0	0.0476190476190476	0.0909090909090909	0.153846153846154	0	0.181818181818182
"chr18.34159543"	0	0.2	0.133333333333333	0.0666666666666667	0	0.0769230769230769	0	0.027027027027027	0.2	0.0952380952380952	0.05	0	0	0.166666666666667	0	0.285714285714286	0.0454545454545455	0.25	0.117647058823529	0.0277777777777778	0.025	0.0384615384615385	0.1875	0.0714285714285714	0.0909090909090909	0
"chr18.34159545"	0	0.155	0.2	0	0	0	0.25	0.05	0	0	0.375	0	0.4	0.333333333333333	0.0261904761904762	0.333333333333333	0.101666666666667	0.454545454545455	0.176470588235294	0.0833333333333333	0	0.0476190476190476	0	0	0	0.136363636363636
"chr18.34159546"	0	0.133333333333333	0.333333333333333	0.0666666666666667	0	0	0	0	0	0.0952380952380952	0.0526315789473684	0	0	0	0	0.181818181818182	0	0.25	0.0625	0	0.025	0.04	0.03125	0.103448275862069	0	0
"chr18.34222990"	0	0.0178571428571429	0	0	0.0357142857142857	0.0714285714285714	0	0	0	0	0	0	0	0	0.0238095238095238	0	0.333333333333333	0.0476190476190476	0	0.0714285714285714	0.166666666666667	0	0.0428571428571429	0.142857142857143	0.0428571428571429	0
"chr18.34223007"	0	0	0.285714285714286	0.0769230769230769	0.0496703296703297	0.0914285714285714	0	0	0	0.117647058823529	0	0	0	0	0.142857142857143	0	0	0.2	0	0	0.375	0.0714285714285714	0.285714285714286	0.1	0	0
"chr18.34223025"	0	0	0	0	0.02	0.02	0	0	0	0	0	0	0.176470588235294	0	0	0	0	0	0.0769230769230769	0	0	0	0	0.1	0	0
"chr18.34223028"	0	0	0	0	0.125	0.166666666666667	0	0	0	0.0588235294117647	0	0	0	0	0	0	0	0.142857142857143	0	0.05	0.125	0.1	0	0.4	0.125	0.153846153846154
"chr18.34223031"	0.0909090909090909	0	0	0.0714285714285714	0.0718020541549953	0.142857142857143	0	0	0	0.0588235294117647	0.1	0	0	0	0.111111111111111	0	0.032258064516129	0	0	0	0.25	0.111111111111111	0	0	0.176470588235294	0.166666666666667
"chr18.34223040"	0	0	0	0.0555555555555556	0.0542929292929293	0	0	0	0	0.0625	0	0.142857142857143	0.0625	0.0769230769230769	0	0	0	0	0	0	0.142857142857143	0	0	0.0909090909090909	0.125	0
"chr18.34223042"	0.105263157894737	0	0	0	0.0626262626262626	0	0	0	0	0.0625	0	0	0	0	0	0	0	0.0555555555555556	0.0769230769230769	0.0476190476190476	0.142857142857143	0.222222222222222	0	0.0909090909090909	0	0
"chr18.34223049"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr18.34223053"	0.263157894736842	0	0.125	0.111111111111111	0	0.181818181818182	0.133333333333333	0	0.142857142857143	0.176470588235294	0	0	0	0	0.0909090909090909	0.111111111111111	0.333333333333333	0.037037037037037	0.0625	0.0476190476190476	0	0	0.25	0.0833333333333333	0.0689655172413793	0.0769230769230769
"chr18.34223077"	0.19047619047619	0.2	0.230769230769231	0.1	0	0.0714285714285714	0	0.0645161290322581	0.363636363636364	0.133333333333333	0.0555555555555556	0	0.222222222222222	0.0588235294117647	0.176470588235294	0.0714285714285714	0.0975609756097561	0.0357142857142857	0.0666666666666667	0.161290322580645	0.111111111111111	0	0	0.125	0.03125	0.105263157894737
"chr18.34223078"	0.142857142857143	0.0747863247863248	0	0	0.0733333333333333	0	0.0487179487179487	0.166666666666667	0	0	0.142857142857143	0.0608974358974359	0.105384615384615	0.166666666666667	0.0817307692307692	0	0	0	0.25	0.0769230769230769	0.111111111111111	0	0.0555555555555556	0.2	0	0.0833333333333333
"chr18.34223103"	0	0	0.0555555555555556	0	0	0.0454545454545455	0.0625	0	0	0	0	0	0.08	0	0.0625	0	0	0.0606060606060606	0	0.0256410256410256	0	0.0294117647058824	0	0.0645161290322581	0	0.0416666666666667
"chr18.34223104"	0.1	0	0	0	0.0210526315789474	0.0769230769230769	0	0	0	0	0.0909090909090909	0	0	0	0.0490430622009569	0	0	0	0.0909090909090909	0	0	0.105263157894737	0	0	0	0.0555555555555556
"chr18.34223110"	0.0476190476190476	0.12	0.0416666666666667	0.04	0	0.0476190476190476	0.0526315789473684	0.0277777777777778	0.0588235294117647	0.05	0.115384615384615	0	0.0833333333333333	0	0.05	0.111111111111111	0	0.21875	0	0.0476190476190476	0	0.0294117647058824	0	0.0606060606060606	0	0.04
"chr18.34223111"	0.0909090909090909	0	0	0	0.008	0	0	0	0	0	0.0909090909090909	0.142857142857143	0	0	0.0327272727272727	0.222222222222222	0	0.0625	0.0909090909090909	0	0.272727272727273	0.04	0	0	0	0.05
"chr18.34223119"	0.125	0.0416666666666667	0	0	0	0	0	0	0	0	0	0.0384615384615385	0.0416666666666667	0	0.0526315789473684	0.037037037037037	0	0.0303030303030303	0	0	0	0	0	0	0	0.0333333333333333
"chr18.34223120"	0.111111111111111	0.0125	0.142857142857143	0	0.00869565217391304	0	0.01	0	0	0	0	0.1	0	0	0.0233695652173913	0	0	0.133333333333333	0	0.05	0	0.0434782608695652	0	0	0	0
"chr18.34223124"	0	0	0	0	0	0	0	0	0.0526315789473684	0	0	0	0.0416666666666667	0	0.05	0.0689655172413793	0	0	0	0	0.111111111111111	0	0	0.0555555555555556	0	0.0344827586206897
"chr18.34223125"	0.0833333333333333	0.0217391304347826	0	0	0.0206349206349206	0	0.0269151138716356	0	0	0	0.0769230769230769	0	0	0	0.0475327812284334	0	0	0.125	0.0555555555555556	0.0869565217391304	0	0	0	0.0555555555555556	0.0476190476190476	0
"chr18.34223145"	0	0.125	0.0357142857142857	0	0	0.0476190476190476	0.0526315789473684	0.0277777777777778	0	0	0	0	0.105263157894737	0	0	0	0	0	0	0.0263157894736842	0	0	0.037037037037037	0	0	0.04
"chr18.34223146"	0	0.0357142857142857	0	0	0	0.166666666666667	0.0452380952380952	0.142857142857143	0	0.0833333333333333	0.0714285714285714	0	0	0	0	0	0	0.176470588235294	0	0	0.115384615384615	0	0	0.0555555555555556	0	0
"chr18.34223150"	0.0869565217391304	0.1	0.0714285714285714	0	0.111111111111111	0.0555555555555556	0.0526315789473684	0.027027027027027	0	0.05	0	0.0416666666666667	0.111111111111111	0	0.176470588235294	0	0	0	0	0.0833333333333333	0.1875	0	0	0	0	0
"chr18.34223151"	0	0.0355902777777778	0.285714285714286	0.111111111111111	0	0	0.0222222222222222	0	0	0	0.0769230769230769	0	0	0	0.0138888888888889	0	0	0	0.0555555555555556	0	0	0	0.03125	0	0	0.0588235294117647
"chr18.34223154"	0.0454545454545455	0.0909090909090909	0.103448275862069	0.105263157894737	0	0.0588235294117647	0.0555555555555556	0	0	0	0	0	0.0833333333333333	0	0.0588235294117647	0	0.0204081632653061	0	0	0	0.125	0	0.0833333333333333	0	0	0
"chr18.34223155"	0	0.00806451612903226	0.4	0	0.2	0	0.0125	0	0	0	0.0714285714285714	0.0833333333333333	0	0	0.0303308823529412	0	0	0.0952380952380952	0.0588235294117647	0	0	0	0.032258064516129	0	0.0625	0
"chr18.34223165"	0	0.125	0.1	0.0454545454545455	0	0	0.105263157894737	0	0	0.0769230769230769	0.0434782608695652	0	0.1	0	0.0666666666666667	0	0	0	0	0.032258064516129	0.117647058823529	0	0.0416666666666667	0.0344827586206897	0	0
"chr18.34223166"	0.142857142857143	0.00740740740740741	0.2	0	0	0	0	0	0	0	0.0909090909090909	0	0.00833333333333333	0	0.0104166666666667	0	0.133333333333333	0	0	0	0	0.0416666666666667	0.037037037037037	0	0	0
"chr18.34223173"	0.0476190476190476	0.0666666666666667	0.0833333333333333	0.0476190476190476	0	0	0.1	0.0232558139534884	0.0833333333333333	0.1875	0.0740740740740741	0	0	0	0.125	0	0	0	0	0.142857142857143	0.0769230769230769	0	0.05	0	0	0
"chr18.34223174"	0	0.0309983896940419	0.4	0	0.166666666666667	0	0.0759771629336847	0	0	0.181818181818182	0.0769230769230769	0	0	0	0	0	0	0.0869565217391304	0.0588235294117647	0.0869565217391304	0.04	0	0.037037037037037	0.0434782608695652	0.111111111111111	0.0588235294117647
"chr18.34223196"	0	0.153846153846154	0.1	0.0625	0	0	0	0.0512820512820513	0.125	0.181818181818182	0	0.181818181818182	0.111111111111111	0.0869565217391304	0.125	0	0	0.075	0	0.24	0	0	0.157894736842105	0.0526315789473684	0	0.04
"chr18.34223197"	0.111111111111111	0	0.0909090909090909	0	0.285714285714286	0	0.0905151515151515	0.12	0	0.2	0	0	0	0	0	0.133333333333333	0	0.130434782608696	0	0.0416666666666667	0.0714285714285714	0	0	0	0.0909090909090909	0.0555555555555556
"chr18.34223228"	0.1	0.117647058823529	0	0.0588235294117647	0	0	0.133333333333333	0.0285714285714286	0	0	0.1	0	0.333333333333333	0.222222222222222	0	0	0	0.0294117647058824	0.176470588235294	0.08	0.266666666666667	0	0.222222222222222	0.0454545454545455	0	0.173913043478261
"chr18.34223229"	0.0666666666666667	0.285714285714286	0.0833333333333333	0	0	0	0.100699300699301	0.181818181818182	0	0.230769230769231	0.0909090909090909	0.1	0	0	0.0753246753246753	0.0666666666666667	0	0.0384615384615385	0	0.0909090909090909	0	0	0	0	0	0.166666666666667
"chr18.34223238"	0.1	0.176470588235294	0.263157894736842	0	0	0	0.214285714285714	0.0416666666666667	0	0.0909090909090909	0.2	0.0714285714285714	0.222222222222222	0.2	0	0	0	0.0645161290322581	0	0.08	0.266666666666667	0	0.117647058823529	0	0	0.2
"chr18.34223239"	0.0714285714285714	0	0	0	0	0	0.124479578392622	0.181818181818182	0.0666666666666667	0.2	0	0.2	0	0	0.0481159420289855	0.0625	0	0.0303030303030303	0	0.173913043478261	0.307692307692308	0	0	0	0.0666666666666667	0.0833333333333333
"chr18.34223240"	0	0.117647058823529	0.315789473684211	0	0	0	0.0769230769230769	0.0434782608695652	0	0	0.157894736842105	0	0.222222222222222	0.2	0.1	0	0.0434782608695652	0.0303030303030303	0	0.0769230769230769	0.214285714285714	0	0.0588235294117647	0.0416666666666667	0	0.130434782608696
"chr18.34223241"	0	0	0.0769230769230769	0.0714285714285714	0.111111111111111	0	0.0835238095238095	0.0833333333333333	0.0666666666666667	0.142857142857143	0	0.111111111111111	0	0	0	0.125	0	0.212121212121212	0	0.12	0.0769230769230769	0	0.0454545454545455	0.214285714285714	0	0.0833333333333333
"chr18.34223244"	0.125	0.1875	0.0625	0.0909090909090909	0	0	0.0833333333333333	0.0740740740740741	0	0.1	0.15	0.0666666666666667	0.222222222222222	0.3	0	0	0	0.125	0.0833333333333333	0	0.2	0	0.25	0	0	0.181818181818182
"chr18.34223245"	0	0	0	0	0	0	0.2	0.130434782608696	0	0.2	0.125	0.222222222222222	0	0	0.0258333333333333	0.0625	0	0.25	0	0.0625	0	0	0.136363636363636	0	0.0666666666666667	0.0526315789473684
"chr18.34223260"	0	0.166666666666667	0.333333333333333	0.1	0.0652380952380952	0	0.0714285714285714	0.142857142857143	0.166666666666667	0.142857142857143	0.0588235294117647	0	0.1875	0.333333333333333	0	0	0.05	0.05	0	0	0.25	0	0.166666666666667	0.0833333333333333	0	0
"chr18.34223261"	0	0	0	0	0	0	0.166666666666667	0.0909090909090909	0.142857142857143	0.133333333333333	0	0.1	0	0.0769230769230769	0	0.0769230769230769	0.1	0	0.0344827586206897	0.0588235294117647	0	0.032258064516129	0	0	0.0555555555555556	0.266666666666667
"chr18.34223262"	0	0.210526315789474	0	0	0.0357142857142857	0	0.0833333333333333	0.0952380952380952	0.2	0	0.0555555555555556	0	0.125	0.333333333333333	0	0	0.05	0.1	0	0	0.25	0	0.111111111111111	0.0833333333333333	0	0
"chr18.34223263"	0	0	0	0.0666666666666667	0	0	0.166666666666667	0.0952380952380952	0	0.133333333333333	0	0.333333333333333	0	0.0666666666666667	0	0.0769230769230769	0.1	0	0.0344827586206897	0	0.0416666666666667	0.03125	0	0	0.0555555555555556	0.0689655172413793
"chr18.34223266"	0.125	0.105263157894737	0	0.1	0.0476923076923077	0	0.181818181818182	0.1	0	0	0.125	0	0.142857142857143	0.111111111111111	0	0	0	0.05	0.037037037037037	0	0.3	0	0.0909090909090909	0.0384615384615385	0	0.0416666666666667
"chr18.34223267"	0.0833333333333333	0	0.0909090909090909	0	0.0909090909090909	0	0.166666666666667	0.111111111111111	0	0.125	0	0.142857142857143	0	0	0	0.0714285714285714	0.125	0.0909090909090909	0.032258064516129	0.0571428571428571	0	0	0	0	0	0.166666666666667
"chr18.34223270"	0	0.222222222222222	0	0.222222222222222	0.108117613380771	0	0.333333333333333	0.227272727272727	0	0	0.0588235294117647	0	0	0.3	0.0714285714285714	0	0.05	0.0476190476190476	0	0	0.142857142857143	0	0.0952380952380952	0.0384615384615385	0.0526315789473684	0.0384615384615385
"chr18.34223271"	0.0909090909090909	0	0	0.0714285714285714	0	0	0.142857142857143	0.2	0.0666666666666667	0.125	0.111111111111111	0	0	0.125	0	0	0.285714285714286	0	0.0344827586206897	0	0	0.0333333333333333	0.1	0.230769230769231	0.0952380952380952	0.324324324324324
"chr18.34223277"	0.142857142857143	0.142857142857143	0.125	0.375	0.117782608695652	0.142857142857143	0.166666666666667	0.173913043478261	0	0	0.222222222222222	0	0.125	0.3	0.0714285714285714	0	0.0526315789473684	0.0526315789473684	0	0.115384615384615	0.176470588235294	0.04	0.142857142857143	0	0	0.032258064516129
"chr18.34223278"	0.2	0.375	0.142857142857143	0.0769230769230769	0	0.166666666666667	0.285714285714286	0.210526315789474	0	0.0625	0.1	0.142857142857143	0	0	0	0.0714285714285714	0.125	0.032258064516129	0.125	0.194444444444444	0.111111111111111	0.0384615384615385	0.0476190476190476	0	0.142857142857143	0.292682926829268
"chr18.34223290"	0	0.0833333333333333	0.444444444444444	0.25	0.0673913043478261	0	0.125	0.0869565217391304	0.0564890487087283	0	0.222222222222222	0	0.0714285714285714	0.153846153846154	0	0	0.25	0.05	0.121212121212121	0.0526315789473684	0.133333333333333	0	0.142857142857143	0	0	0.0303030303030303
"chr18.34223291"	0.2	0.125	0.166666666666667	0	0	0	0.285714285714286	0.0909090909090909	0	0.0769230769230769	0.0909090909090909	0.0833333333333333	0	0	0.2	0.0625	0.111111111111111	0.151515151515152	0	0.0975609756097561	0.0769230769230769	0	0.0384615384615385	0.130434782608696	0.130434782608696	0.0232558139534884
"chr18.34223297"	0	0.0769230769230769	0.375	0	0.0559782608695652	0	0	0.217391304347826	0	0	0.166666666666667	0	0.307692307692308	0.166666666666667	0	0	0	0.157894736842105	0.111111111111111	0.1	0.235294117647059	0	0.0416666666666667	0.0625	0	0
"chr18.34223298"	0.25	0.2	0.0714285714285714	0.153846153846154	0	0	0.285714285714286	0.0416666666666667	0	0.166666666666667	0.111111111111111	0	0	0	0.0795121951219512	0.1	0.111111111111111	0.15625	0	0.0975609756097561	0	0	0.0333333333333333	0.037037037037037	0.1	0.0232558139534884
"chr18.34233972"	0.833333333333333	1	0.921189839572193	0.8	0.837771701982228	0.833333333333333	0.79047619047619	0.928571428571429	0.7	0.6	1	0.9375	1	0.909090909090909	1	0.818181818181818	0.9	0.842105263157895	0.941176470588235	0.922174043062201	1	0.8	0.714285714285714	1	0.782142857142857	0
"chr18.34233980"	1	1	0.8	0.555555555555556	0.919444444444445	1	0.833333333333333	0.875	0.833333333333333	0.833333333333333	1	0.823529411764706	1	0.909090909090909	0.8	0.888888888888889	1	1	0.941176470588235	0.8	1	0.833333333333333	0.714285714285714	1	0.774305555555556	0
"chr18.34233987"	0.952380952380952	0.857142857142857	0.8	0.916666666666667	0.873684210526316	1	0.857142857142857	0.894736842105263	0.928571428571429	0.83796992481203	0.947368421052632	1	1	1	1	1	0.8125	1	0.956521739130435	1	0.6	1	1	0.960902255639098	0.937134502923977	0
"chr18.34233989"	0.896825396825397	1	0.8	0.916666666666667	0.725595238095238	0.75	0.857142857142857	0.75	0.928571428571429	0.689880952380952	1	0.96875	1	1	0.9375	1	0.8125	0.952380952380952	0.954545454545455	0.833333333333333	0.2	1	1	1	0.888888888888889	0
"chr18.34233994"	1	0.933333333333333	0.833333333333333	0.923076923076923	0.832386363636364	0.75	1	0.833333333333333	1	0.863636363636364	1	0.971428571428571	1	1	1	0.875	0.833333333333333	0.954545454545455	0.956521739130435	1	0.666666666666667	1	0.833333333333333	0.952575757575758	0.918803418803419	0
"chr18.34234007"	0.848188848188848	0.9	1	0.923076923076923	0.941215106732348	0.2	0.888888888888889	0.896551724137931	0.848188848188848	0.80952380952381	0.852941176470588	0.91304347826087	0.863636363636364	0.875	0.877622377622378	1	1	1	1	0.907608695652174	1	0.846153846153846	0.818181818181818	0.75	0.868826575723127	0
"chr18.34234008"	0.857142857142857	0.785714285714286	0.888888888888889	0.666666666666667	0.833333333333333	0.4	0.75	0.928571428571429	0.861111111111111	0.880952380952381	0.866666666666667	0.828571428571429	1	0.923076923076923	1	1	0.789473684210526	0.892857142857143	1	1	1	1	0.857142857142857	1	0.865079365079365	0
"chr18.34234024"	0.909090909090909	1	0.941176470588235	0.857142857142857	0.833333333333333	0.7	0.909090909090909	0.909090909090909	0.8	0.772727272727273	0.974358974358974	0.88	1	0.875	0.910714285714286	0.923076923076923	0.875	1	1	1	0.857142857142857	0.785714285714286	0.545454545454545	0.909090909090909	0.824935064935065	0
"chr18.34234025"	1	0.636363636363636	0.909090909090909	0.8	0.923076923076923	0.333333333333333	1	0.806451612903226	0.974358974358974	0.905239040529363	0.903225806451613	0.930232558139535	1	0.769230769230769	1	0.571428571428571	0.88	0.88	1	1	0.916666666666667	1	0.6	0.752049756694918	0.868817204301075	0
"chr18.34234035"	0.666666666666667	1	0.947368421052632	0.833333333333333	1	1	0.588235294117647	0.906976744186046	1	0.904761904761905	0.888888888888889	1	0.892857142857143	1	0.858018207282913	0.872340425531915	1	1	1	1	0.9	0.705882352941177	0.894736842105263	0.8	0.870190867044492	0
"chr18.34234036"	1	0.928571428571429	0.933333333333333	1	0.833333333333333	0.375	0.9	0.828571428571429	0.863333333333333	0.75	0.933333333333333	1	1	0.933333333333333	1	0.75	0.814814814814815	0.827586206896552	1	0.882352941176471	1	1	0.902380952380952	1	0.833333333333333	0
"chr18.34234050"	0.6875	1	1	0.866666666666667	1	0.916666666666667	0.777777777777778	0.851851851851852	0.8	0.8	0.933333333333333	0.947368421052632	1	1	1	0.96	0.965231259968102	0.878787878787879	1	0.916666666666667	0.913793103448276	0.894736842105263	0.888888888888889	0.785714285714286	0.842651072124756	0
"chr18.34234051"	0.777777777777778	0.846153846153846	0.714285714285714	0.857142857142857	0.909090909090909	1	1	0.882352941176471	0.956818181818182	1	0.958333333333333	0.928571428571429	0.909090909090909	1	0.714285714285714	0.916666666666667	0	0.970588235294118	1	0.764705882352941	1	1	0.939565826330532	0.909090909090909	0.875	0
"chr18.34234056"	0.75	0.882352941176471	1	1	1	1	0.916666666666667	0.813559322033898	0.8	0.925925925925926	0.828571428571429	0.903225806451613	1	0.909090909090909	1	0.931034482758621	0.931034482758621	1	1	0.785714285714286	0.925373134328358	0.80952380952381	0.954545454545455	0.944444444444444	0.869801811496727	0
"chr18.34234057"	0.8	1	0.933333333333333	1	0.916666666666667	0.714285714285714	0.857142857142857	0.923076923076923	0.904761904761905	0.875	0.956521739130435	1	0.75	0.941176470588235	1	1	0.875	0.939393939393939	1	1	0.8	1	0.950919732441472	0.666666666666667	0.875	0
"chr18.34234061"	0.733333333333333	1	1	1	0.75	0.933333333333333	0.884615384615385	0.807017543859649	0.836198439241917	0.8	0.864864864864865	1	0.972222222222222	1	1	0.96875	0.814814814814815	1	0.944444444444444	0.833333333333333	0.842857142857143	0.91304347826087	0.923076923076923	0.888888888888889	0.833333333333333	0
"chr18.34234062"	0.818181818181818	0.933333333333333	0.933333333333333	1	0.583333333333333	0.833333333333333	0.875	0.918918918918919	0.875	1	0.9	0.976744186046512	1	1	1	1	1	0.933333333333333	1	0.941176470588235	1	1	0.963783783783784	1	0.916666666666667	0
"chr18.34234066"	0.777777777777778	1	0.977777777777778	0.923076923076923	0.888888888888889	1	0.740740740740741	0.813559322033898	0.828113014199971	0.866666666666667	0.842105263157895	0.976190476190476	1	0.793103448275862	0.833333333333333	0.954545454545455	1	0.924528301886792	1	0.84	0.878378378378378	0.826086956521739	0.90625	0.9	0.818181818181818	0
"chr18.34234067"	0.875	1	0.933333333333333	1	0.6	0.685059901338971	0.666666666666667	0.837209302325581	0.752034632034632	0.636363636363636	0.894736842105263	0.94	1	0.875	1	0.95	1	1	1	1	0.740740740740741	1	0.857142857142857	1	0.857142857142857	0
