chr	pos	UC_0773	NN_0141	NN_0155	UC_0854	UC_0387	UC_0366	UC_0703	UC_0288	UC_0912	UC_0895	NN_0809	NN_0681	NN_0762	NN_0643	UC_0297	NN_0477	NN_0504	NN_0662	UC_0765	UC_0524	UC_0423	UC_0426	UC_0157	UC_0508	UC_0813	UC_0994
chr18	38717822	0.333333333333333	0.454545454545455	0.923076923076923	0.923076923076923	0.285714285714286	0.363636363636364	0.764705882352941	0.476190476190476	0.642857142857143	0.916666666666667	0.444444444444444	0.944444444444444	0.952380952380952	1	0.785714285714286	0.714285714285714	0.827586206896552	0.857142857142857	.	0.888888888888889	1	.	.	0.833333333333333	.	0.888888888888889
chr18	38718499	0.625	.	1	0.875	0.833333333333333	.	0.833333333333333	0.888888888888889	.	0.9	1	1	1	1	.	1	1	0.9	1	.	1	1	0.833333333333333	0.909090909090909	.	0.875
chr18	38718518	0.75	1	1	0.933333333333333	.	.	0.857142857142857	0.857142857142857	.	0.923076923076923	1	1	1	1	.	1	0.714285714285714	0.952380952380952	1	0.875	1	1	0.916666666666667	0.909090909090909	.	1
chr18	38718519	0.875	1	1	0.857142857142857	.	0.714285714285714	0.909090909090909	0.882352941176471	.	0.944444444444444	1	0.818181818181818	1	1	0.833333333333333	0.933333333333333	1	1	.	1	.	0.857142857142857	.	1	.	.
chr18	38718575	0.555555555555556	0.32258064516129	0.421052631578947	0.807692307692308	0.625	0.526315789473684	0.5	0.724137931034483	0.6	0.708333333333333	0.88	0.961538461538462	0.918918918918919	0.75	0.5625	0.863636363636364	0.6	0.793103448275862	0.846153846153846	0.621621621621622	0.787234042553192	0.75	0.692307692307692	0.638888888888889	0.48	0.433333333333333
chr18	38718576	0.555555555555556	0.428571428571429	0.733333333333333	0.772727272727273	.	0.5	0.375	0.678571428571429	.	0.611111111111111	0.578947368421053	0.730769230769231	0.785714285714286	0.666666666666667	0.692307692307692	0.826086956521739	0.583333333333333	0.75609756097561	0.5	0.555555555555556	0.714285714285714	1	.	0.6	0.571428571428571	0.714285714285714
chr18	38718594	0.68	0.866666666666667	0.931034482758621	0.857142857142857	0.909090909090909	0.8	0.727272727272727	0.829787234042553	0.642857142857143	0.923076923076923	0.916666666666667	0.978260869565217	0.9	1	0.714285714285714	0.972222222222222	0.842105263157895	0.775280898876405	1	0.794871794871795	0.717391304347826	0.804878048780488	0.90625	0.875	0.605263157894737	0.833333333333333
chr18	38718595	0.923076923076923	0.769230769230769	0.882352941176471	0.92	.	0.666666666666667	0.8125	0.909090909090909	.	0.826086956521739	1	0.944444444444444	1	0.727272727272727	0.846153846153846	0.896551724137931	0.9375	0.862745098039216	0.928571428571429	0.636363636363636	1	1	1	1	0.882352941176471	0.777777777777778
chr18	38718605	0.67741935483871	0.939393939393939	0.833333333333333	0.864864864864865	0.642857142857143	0.714285714285714	0.625	0.808510638297872	0.733333333333333	0.851851851851852	0.825	0.808510638297872	0.855072463768116	0.730769230769231	0.5	0.857142857142857	0.869565217391304	0.789473684210526	0.944444444444444	0.7	0.615384615384615	0.760869565217391	0.625	0.813953488372093	0.7	0.633333333333333
chr18	38718606	1	0.588235294117647	0.939393939393939	0.857142857142857	.	0.692307692307692	0.9375	0.794871794871795	.	0.777777777777778	0.964285714285714	0.871794871794872	1	0.909090909090909	0.714285714285714	0.925925925925926	0.9375	0.695652173913043	0.933333333333333	0.714285714285714	1	1	0.857142857142857	0.909090909090909	0.85	0.636363636363636
chr18	38718658	0.837837837837838	1	1	0.821428571428571	1	0.8125	0.826086956521739	0.813953488372093	0.875	1	0.976190476190476	0.971428571428571	0.976744186046512	0.964285714285714	0.8	0.947368421052632	0.945945945945946	0.934210526315789	1	0.870967741935484	1	0.978260869565217	0.833333333333333	0.976190476190476	0.888888888888889	0.884615384615385
chr18	38718659	0.833333333333333	1	1	0.916666666666667	.	0.923076923076923	0.8	0.966666666666667	0.8	0.833333333333333	1	0.961538461538462	1	1	0.846153846153846	0.96875	1	0.833333333333333	0.8125	0.727272727272727	1	0.833333333333333	.	1	0.941176470588235	0.571428571428571
chr18	38718666	0.948717948717949	0.75	0.944444444444444	0.884615384615385	0.714285714285714	0.818181818181818	0.684210526315789	0.783783783783784	0.75	0.9	0.918918918918919	0.967741935483871	0.904761904761905	0.956521739130435	0.9	0.857142857142857	1	0.888888888888889	0.95	0.939393939393939	1	0.972972972972973	0.857142857142857	1	0.931818181818182	0.88
chr18	38718667	1	1	0.95	0.952380952380952	.	1	0.875	0.967741935483871	.	1	1	0.818181818181818	0.866666666666667	1	1	0.896551724137931	1	0.911111111111111	0.75	0.777777777777778	.	1	1	0.909090909090909	1	0.714285714285714
chr18	38718683	0.75	1	0.958333333333333	0.956521739130435	0.888888888888889	0.5	0.833333333333333	0.892857142857143	1	0.857142857142857	0.942857142857143	0.967741935483871	0.91304347826087	0.909090909090909	0.888888888888889	0.869565217391304	0.944444444444444	1	0.942857142857143	1	1	1	0.95	1	1	0.785714285714286
chr18	38718684	1	1	1	0.9375	.	1	0.857142857142857	0.916666666666667	.	0.866666666666667	0.941176470588235	0.9	0.941176470588235	1	.	1	1	1	0.75	1	.	.	.	0.857142857142857	1	1
chr18	38718687	0.96	1	0.958333333333333	0.952380952380952	0.857142857142857	0.833333333333333	0.894736842105263	0.818181818181818	0.8	0.909090909090909	0.942857142857143	0.933333333333333	0.957446808510638	1	1	0.88	1	0.868421052631579	0.911764705882353	0.931034482758621	1	1	0.833333333333333	1	1	0.777777777777778
chr18	38718690	0.916666666666667	1	0.833333333333333	0.904761904761905	0.833333333333333	0.5	0.764705882352941	0.95	1	0.956521739130435	0.972222222222222	0.96551724137931	0.958333333333333	1	1	0.96	0.9	0.857142857142857	0.935483870967742	0.892857142857143	1	1	0.833333333333333	0.96969696969697	1	0.75
chr18	38718691	0.857142857142857	0.846153846153846	1	0.866666666666667	.	.	0.875	0.952380952380952	.	0.8	1	0.947368421052632	1	0.8	.	0.833333333333333	1	0.972222222222222	0.727272727272727	0.833333333333333	.	.	.	1	0.833333333333333	0.8
chr18	38718699	0.857142857142857	0.916666666666667	0.789473684210526	0.833333333333333	0.9	1	0.6875	0.947368421052632	0.375	0.952380952380952	1	0.964285714285714	0.888888888888889	1	1	0.962962962962963	1	0.966666666666667	0.92	0.833333333333333	1	1	0.705882352941177	0.939393939393939	0.333333333333333	0.772727272727273
chr18	38718707	0.857142857142857	1	1	0.941176470588235	0.857142857142857	.	0.6	0.772727272727273	1	0.958333333333333	0.941176470588235	1	0.880952380952381	0.647058823529412	1	1	1	0.956521739130435	1	0.954545454545455	1	0.857142857142857	0.823529411764706	1	.	0.722222222222222
chr18	38718716	1	1	1	0.833333333333333	0.8	.	0.7	1	1	0.9	0.964285714285714	0.941176470588235	1	1	1	0.958333333333333	1	0.944444444444444	0.9	0.95	1	0.846153846153846	0.647058823529412	1	.	0.5
chr18	38718729	1	0.818181818181818	0.944444444444444	0.9	0.833333333333333	.	0.777777777777778	1	0.833333333333333	0.941176470588235	1	1	0.975	1	.	1	0.941176470588235	0.923076923076923	0.954545454545455	1	0.95	1	0.9375	0.96	.	0.4
chr18	38718740	.	0.888888888888889	1	0.857142857142857	0.5	.	0.571428571428571	0.954545454545455	0.625	0.846153846153846	1	1	0.909090909090909	1	.	1	1	1	1	0.833333333333333	1	1	1	1	.	0.538461538461538
chr18	38718743	.	0.875	1	0.95	0.833333333333333	.	0.714285714285714	1	0.6	0.923076923076923	0.904761904761905	0.777777777777778	0.952380952380952	1	.	0.941176470588235	1	0.8	0.944444444444444	0.916666666666667	1	1	0.818181818181818	0.941176470588235	.	0.928571428571429
chr18	38718750	.	0.75	0.875	0.933333333333333	0.5	.	.	0.909090909090909	0.6	0.909090909090909	1	.	0.857142857142857	0.8	.	0.785714285714286	1	0.285714285714286	0.933333333333333	0.8	0.645161290322581	0.941176470588235	1	1	.	0.777777777777778
chr18	38941410	0.4	0.666666666666667	1	0.692307692307692	0.3	0.727272727272727	0.222222222222222	0.125	.	0.272727272727273	0.866666666666667	0.941176470588235	0.733333333333333	0.4	0.2	0.555555555555556	0.777777777777778	0.8	0.333333333333333	.	.	.	0	0.428571428571429	.	.
chr18	38941427	0.272727272727273	0.6	1	0.411764705882353	0.347826086956522	0.4375	0.166666666666667	0.0526315789473684	0	0.315789473684211	0.85	0.857142857142857	0.791666666666667	0.4	0.142857142857143	0.607142857142857	0.8125	0.736842105263158	0.428571428571429	.	0.2	.	.	.	.	.
chr18	38941444	0.428571428571429	0.5	0.916666666666667	0.388888888888889	0.346153846153846	0.578947368421053	0.272727272727273	0.0454545454545455	0.1	0.307692307692308	0.84375	0.692307692307692	0.695652173913043	0.714285714285714	0.19047619047619	0.46875	0.8	0.62962962962963	0.5	.	0.2	.	.	0.375	.	.
chr18	38941466	0.333333333333333	0.5	0.615384615384615	0.454545454545455	0.333333333333333	0.307692307692308	0.555555555555556	0.466666666666667	0.428571428571429	0.4375	0.8	0.818181818181818	0.857142857142857	0.888888888888889	0.2	0.777777777777778	0.777777777777778	0.777777777777778	.	.	0.4	.	.	0.2	.	.
chr18	38941467	0.5	0.666666666666667	1	0.333333333333333	0.46875	0.45	0.333333333333333	0.21875	0.384615384615385	0.515151515151515	0.848484848484849	0.692307692307692	0.8	0.692307692307692	0.32	0.5	0.818181818181818	0.878787878787879	0.428571428571429	.	.	.	0.125	0.25	.	.
chr18	38941484	0.5	0.25	0.615384615384615	0.4	0.4	0.363636363636364	0.5	0.4	0.333333333333333	0.526315789473684	0.736842105263158	0.666666666666667	0.789473684210526	1	0.5	0.631578947368421	0.8	0.84375	.	.	0.2	.	.	0.6	.	.
chr18	38941485	0.5625	0.692307692307692	0.894736842105263	0.333333333333333	0.37037037037037	0.4	0.4	0.206896551724138	0.4375	0.482758620689655	0.818181818181818	0.684210526315789	0.607142857142857	0.692307692307692	0.375	0.583333333333333	0.678571428571429	0.727272727272727	.	0.5	.	.	0.125	0.857142857142857	.	.
chr18	38941506	0.555555555555556	0.384615384615385	0.777777777777778	0.555555555555556	0.25	0.538461538461538	0.5	0.5	0.5	0.55	0.8	0.714285714285714	0.777777777777778	1	1	0.705882352941177	0.846153846153846	0.833333333333333	.	.	0.333333333333333	.	.	0.833333333333333	.	.
chr18	38941507	0.857142857142857	0.916666666666667	0.947368421052632	0.695652173913043	0.65	0.363636363636364	0.411764705882353	0.310344827586207	0.545454545454545	0.56	0.709677419354839	0.862068965517241	0.714285714285714	0.615384615384615	0.523809523809524	0.833333333333333	0.766666666666667	0.744186046511628	.	0.714285714285714	0.4	.	0.142857142857143	0.6	.	.
chr18	38941508	0.3125	0.181818181818182	0.833333333333333	0.578947368421053	0.285714285714286	0.384615384615385	0.428571428571429	0.478260869565217	0.428571428571429	0.523809523809524	0.76	0.772727272727273	0.724137931034483	1	1	0.8125	0.714285714285714	0.916666666666667	0.8	.	0.333333333333333	.	.	0.666666666666667	.	.
chr18	38941509	0.65	0.769230769230769	0.95	0.739130434782609	0.571428571428571	0.434782608695652	0.473684210526316	0.36	0.545454545454545	0.478260869565217	0.7	0.857142857142857	0.761904761904762	0.666666666666667	0.421052631578947	0.703703703703704	0.766666666666667	0.714285714285714	0.666666666666667	0.714285714285714	0.5	.	0.142857142857143	.	.	.
chr18	38941520	0.388888888888889	0.0833333333333333	0.631578947368421	0.529411764705882	0.2	0.4	0.416666666666667	0.681818181818182	0.428571428571429	0.521739130434783	0.739130434782609	0.730769230769231	0.666666666666667	0.625	0.8	0.588235294117647	0.75	0.909090909090909	0.833333333333333	.	0.4	.	.	0.8	.	.
chr18	38941521	0.772727272727273	0.666666666666667	0.947368421052632	0.681818181818182	0.526315789473684	0.391304347826087	0.55	0.4	0.6	0.631578947368421	0.823529411764706	0.857142857142857	0.590909090909091	0.833333333333333	0.333333333333333	0.607142857142857	0.758620689655172	0.785714285714286	0.714285714285714	0.833333333333333	0.571428571428571	.	.	0	.	.
chr18	38941537	0.458333333333333	0.285714285714286	0.875	0.578947368421053	0.363636363636364	0.538461538461538	0.428571428571429	0.739130434782609	0.6	0.615384615384615	0.846153846153846	0.818181818181818	0.636363636363636	0.714285714285714	0.909090909090909	0.615384615384615	0.904761904761905	0.818181818181818	1	.	0.428571428571429	.	.	0.833333333333333	.	.
chr18	38941538	0.826086956521739	0.833333333333333	0.947368421052632	0.684210526315789	0.65	0.55	0.526315789473684	0.473684210526316	0.538461538461538	0.52	0.9	0.954545454545455	0.652173913043478	0.666666666666667	0.578947368421053	0.84375	0.777777777777778	0.82051282051282	0.5	0.875	0.5	.	.	0.8	.	.
chr18	38941569	0.5	0.647058823529412	0.869565217391304	0.875	0.363636363636364	0.615384615384615	0.555555555555556	0.62962962962963	0.6	0.782608695652174	0.818181818181818	0.909090909090909	0.695652173913043	0.785714285714286	0.666666666666667	0.666666666666667	0.761904761904762	0.810810810810811	1	.	0.333333333333333	.	.	.	.	.
chr18	38941570	0.8125	0.6	1	0.739130434782609	0.583333333333333	0.466666666666667	0.428571428571429	0.444444444444444	0.333333333333333	0.56	0.785714285714286	0.952380952380952	0.863636363636364	0.875	0.565217391304348	0.785714285714286	0.823529411764706	0.666666666666667	0.666666666666667	0.8	1	.	.	.	.	.
chr18	38943427	.	1	0.916666666666667	1	0.75	0.888888888888889	0.727272727272727	0.833333333333333	0.888888888888889	0.857142857142857	0.833333333333333	1	1	1	0.909090909090909	0.923076923076923	1	1	0.875	0.555555555555556	0.611111111111111	0.818181818181818	0.846153846153846	0.956521739130435	.	1
chr18	38943428	0.916666666666667	0.8	0.866666666666667	0.904761904761905	0.888888888888889	0.777777777777778	0.833333333333333	0.95	0.5	0.666666666666667	1	0.952380952380952	0.8	0.444444444444444	0.875	0.962962962962963	0.909090909090909	0.923076923076923	.	.	0.75	.	0.8	0.8	.	.
chr18	38943504	0.681818181818182	0.821428571428571	0.875	0.90625	0.789473684210526	0.75	0.8	0.755555555555556	0.833333333333333	0.806451612903226	0.894736842105263	0.883720930232558	0.736842105263158	0.888888888888889	0.620689655172414	0.884615384615385	0.727272727272727	0.802469135802469	0.857142857142857	0.807692307692308	0.775	0.857142857142857	0.791666666666667	0.941176470588235	0.6	0.818181818181818
chr18	38943505	1	0.807692307692308	1	0.888888888888889	0.75	0.727272727272727	0.846153846153846	0.888888888888889	0.833333333333333	0.692307692307692	0.925925925925926	0.878787878787879	0.962962962962963	0.76	0.777777777777778	0.92156862745098	0.865384615384615	0.821428571428571	.	0.916666666666667	0.916666666666667	0.714285714285714	0.75	1	1	1
chr18	38943548	0.8	0.838709677419355	0.96969696969697	0.945945945945946	0.777777777777778	0.676470588235294	0.857142857142857	0.884615384615385	0.9375	0.821428571428571	0.925	0.975609756097561	0.933333333333333	1	0.827586206896552	1	1	0.971014492753623	0.857142857142857	0.923076923076923	0.818181818181818	1	0.857142857142857	1	0.869565217391304	0.888888888888889
chr18	38943549	0.85	0.961538461538462	1	0.96551724137931	0.941176470588235	0.863636363636364	0.785714285714286	0.78125	1	0.772727272727273	0.904761904761905	1	0.967741935483871	1	0.904761904761905	0.979591836734694	1	0.915254237288136	1	0.923076923076923	0.888888888888889	.	0.5	0.9	0.777777777777778	0.833333333333333
chr18	38943558	0.833333333333333	1	0.967741935483871	0.971428571428571	0.761904761904762	0.67741935483871	0.96	0.891304347826087	0.846153846153846	0.875	0.973684210526316	0.979591836734694	0.976744186046512	0.925925925925926	0.789473684210526	0.936170212765957	0.975	0.985714285714286	0.793103448275862	0.875	0.76	0.95	0.793103448275862	0.9	0.761904761904762	1
chr18	38943559	1	0.88	0.931034482758621	0.966666666666667	0.764705882352941	0.739130434782609	0.777777777777778	0.821428571428571	0.928571428571429	0.772727272727273	0.944444444444444	0.974358974358974	0.935483870967742	1	1	0.98	1	0.964912280701754	0.833333333333333	0.916666666666667	0.888888888888889	.	0.5	0.727272727272727	0.75	1
chr18	38943594	0.875	1	0.964285714285714	0.939393939393939	0.863636363636364	0.619047619047619	0.8	0.825	0.823529411764706	0.833333333333333	1	0.865384615384615	0.895833333333333	0.870967741935484	0.84	0.909090909090909	0.904761904761905	0.943181818181818	0.888888888888889	0.894736842105263	0.837209302325581	0.9	0.8125	0.916666666666667	0.866666666666667	0.888888888888889
chr18	38943595	0.916666666666667	0.941176470588235	1	0.966666666666667	0.8	0.857142857142857	0.578947368421053	0.882352941176471	0.555555555555556	0.666666666666667	0.75	0.885714285714286	0.91304347826087	0.888888888888889	0.857142857142857	1	0.741935483870968	1	1	0.846153846153846	1	.	.	0.9	0.714285714285714	.
chr18	38943627	0.875	0.904761904761905	0.791666666666667	1	0.888888888888889	0.611111111111111	0.7	0.972972972972973	0.904761904761905	0.88	0.891891891891892	0.923076923076923	0.956521739130435	1	1	0.823529411764706	0.921052631578947	0.941176470588235	0.933333333333333	0.888888888888889	0.962962962962963	0.909090909090909	0.909090909090909	0.909090909090909	0.916666666666667	1
chr18	38943628	1	1	0.933333333333333	0.961538461538462	0.666666666666667	0.777777777777778	0.75	0.96969696969697	0.666666666666667	0.666666666666667	0.888888888888889	0.964285714285714	0.958333333333333	0.928571428571429	0.6	1	0.84	1	1	0.666666666666667	0.875	.	0.833333333333333	1	.	.
chr18	38943660	0.933333333333333	0.95	1	0.875	0.846153846153846	0.684210526315789	0.555555555555556	0.82051282051282	0.928571428571429	0.764705882352941	0.941176470588235	0.979591836734694	0.971428571428571	0.956521739130435	0.904761904761905	0.826086956521739	0.935483870967742	0.857142857142857	0.833333333333333	0.944444444444444	0.777777777777778	0.818181818181818	0.8	0.785714285714286	0.8	1
chr18	38943661	1	0.909090909090909	0.777777777777778	0.65	1	0.846153846153846	0.666666666666667	0.916666666666667	1	0.909090909090909	0.928571428571429	0.789473684210526	0.863636363636364	1	0.833333333333333	0.952380952380952	0.75	0.8	.	.	0.75	.	0.8	0.875	.	.
chr18	38943691	0.681818181818182	0.894736842105263	0.833333333333333	0.7	0.842105263157895	0.7	0.772727272727273	0.7	0.8125	0.842105263157895	0.928571428571429	0.916666666666667	0.947368421052632	0.76	0.7	0.75	0.777777777777778	0.825396825396825	0.8	0.823529411764706	0.846153846153846	0.7	1	0.5	0.8	1
chr18	38943692	0.833333333333333	0.818181818181818	0.615384615384615	0.727272727272727	.	0.647058823529412	0.615384615384615	0.894736842105263	0.875	0.923076923076923	0.909090909090909	0.904761904761905	0.84	1	0.6	0.75	1	1	.	.	0.75	.	.	0.833333333333333	.	.
chr18	38943759	0.545454545454545	0.727272727272727	0.620689655172414	0.793103448275862	0.727272727272727	0.76	0.769230769230769	0.652173913043478	0.666666666666667	0.3125	0.5	0.608695652173913	0.685714285714286	0.333333333333333	0.611111111111111	0.757575757575758	0.810810810810811	0.640625	0.846153846153846	0.642857142857143	0.692307692307692	0.846153846153846	0.8	0.545454545454545	0.8	.
chr18	38943768	0.842105263157895	1	0.892857142857143	0.892857142857143	0.8125	0.80952380952381	0.571428571428571	0.75	0.8	0.8125	0.944444444444444	0.916666666666667	0.842105263157895	0.777777777777778	0.75	0.892857142857143	0.685714285714286	0.698412698412698	0.833333333333333	0.733333333333333	0.923076923076923	1	.	0.9	0.8	1
chr18	38943777	0.842105263157895	0.884615384615385	0.888888888888889	0.807692307692308	0.75	0.857142857142857	0.5	0.625	0.5625	0.588235294117647	0.823529411764706	0.959183673469388	0.8	0.789473684210526	0.529411764705882	0.8125	0.733333333333333	0.705882352941177	0.846153846153846	0.6	0.928571428571429	1	.	0.888888888888889	0.8	1
chr18	38943816	0.705882352941177	0.869565217391304	1	0.904761904761905	0.95	0.777777777777778	0.888888888888889	0.72	0.875	0.941176470588235	0.947368421052632	1	0.833333333333333	0.916666666666667	0.777777777777778	1	0.866666666666667	0.657142857142857	0.846153846153846	0.636363636363636	1	1	.	1	.	1
chr18	38944402	1	0.8	1	0.6	.	.	.	0.933333333333333	0.8	0.857142857142857	0.833333333333333	0.571428571428571	1	.	1	1	.	1	0.8	1	0.777777777777778	.	1	0.875	.	0.875
chr18	38944443	1	0.875	0.833333333333333	0.5	0.666666666666667	0.75	.	0.833333333333333	.	0.909090909090909	1	1	1	0.833333333333333	0.6	1	.	0.866666666666667	0.733333333333333	0.928571428571429	0.909090909090909	1	0.75	0.875	.	0.666666666666667
chr18	38944444	1	1	0.909090909090909	1	0.933333333333333	0.666666666666667	0.714285714285714	0.95	0.9	0.785714285714286	0.875	1	1	1	0.444444444444444	0.947368421052632	1	0.785714285714286	1	0.8125	1	.	0.714285714285714	0.857142857142857	.	1
chr18	38944446	0.5	0.625	0.571428571428571	0.888888888888889	0	0.571428571428571	.	0.8	.	0.7	0.875	1	1	1	0.2	0.933333333333333	.	0.928571428571429	0.857142857142857	0.933333333333333	0.384615384615385	1	0.75	0.875	.	0.75
chr18	38944447	0.545454545454545	0.777777777777778	0.583333333333333	0.909090909090909	0	0.666666666666667	0.928571428571429	0.909090909090909	0.4	0.785714285714286	1	1	0.91304347826087	1	0.777777777777778	1	0.722222222222222	0.733333333333333	1	0.8125	0.6	.	0.571428571428571	0.571428571428571	.	0.4
chr18	38944460	1	1	1	1	0.375	0.625	.	0.727272727272727	.	1	1	1	1	.	0.833333333333333	1	1	0.75	0.833333333333333	1	1	.	0.571428571428571	0.888888888888889	.	0.7
chr18	38944461	0.923076923076923	1	0.692307692307692	0.947368421052632	0.947368421052632	0.714285714285714	0.928571428571429	0.88	0.857142857142857	0.666666666666667	1	1	0.84	1	0.888888888888889	0.904761904761905	1	0.823529411764706	1	0.846153846153846	1	1	0.909090909090909	0.857142857142857	.	.
chr18	38944470	0.666666666666667	0.857142857142857	1	0.666666666666667	0.8	0.6	.	1	.	1	1	1	0.941176470588235	1	0.5	1	1	1	0.833333333333333	0.846153846153846	1	0.8	0.714285714285714	0.833333333333333	.	0.714285714285714
chr18	38944471	1	0.875	1	0.888888888888889	0.947368421052632	0.875	0.882352941176471	0.9	0.4	0.8	1	0.875	0.96551724137931	0.857142857142857	1	1	0.916666666666667	0.882352941176471	1	0.733333333333333	1	1	0.5	1	.	1
chr18	38944500	0.666666666666667	0.727272727272727	0.8	0.888888888888889	0.428571428571429	0.428571428571429	.	0.9	.	0.538461538461538	0.846153846153846	1	0.95	.	.	1	1	0.764705882352941	0.916666666666667	0.8	0.666666666666667	0.833333333333333	0.571428571428571	1	.	0.555555555555556
chr18	38944501	1	1	1	0.807692307692308	0.5625	0.866666666666667	0.875	0.666666666666667	.	0.647058823529412	0.954545454545455	1	0.96551724137931	1	0.846153846153846	1	1	0.916666666666667	1	0.538461538461538	1	0.933333333333333	0.666666666666667	0.9	0.777777777777778	0.909090909090909
chr18	38944521	1	0.75	1	0.769230769230769	0.6	0	0.428571428571429	0.928571428571429	.	0.5	0.818181818181818	0.9	0.958333333333333	0.833333333333333	0.714285714285714	0.923076923076923	1	1	1	0.545454545454545	0.866666666666667	0.846153846153846	0.5	1	.	0.5
chr18	38944522	1	1	0.9	0.866666666666667	0.923076923076923	0.857142857142857	0.857142857142857	0.652173913043478	0.714285714285714	0.782608695652174	0.823529411764706	1	0.675	0.846153846153846	0.6	1	1	0.826086956521739	1	0.736842105263158	0.947368421052632	0.857142857142857	0.636363636363636	0.916666666666667	0.666666666666667	0.75
chr18	38944535	0.4	0.923076923076923	0.545454545454545	0.1875	0.75	0.384615384615385	0.230769230769231	0.233333333333333	.	0	0.916666666666667	0.941176470588235	0.0303030303030303	0.111111111111111	0.857142857142857	0	0.785714285714286	0.264705882352941	0.421052631578947	0.4	0.8125	0.833333333333333	0.75	1	0.8	0.75
chr18	38944536	0.416666666666667	1	0.666666666666667	0.444444444444444	0.904761904761905	0.9	0.4	0.458333333333333	0.428571428571429	0	1	1	0	0.344827586206897	0.7	0	0.951219512195122	0.4	0.666666666666667	0.318181818181818	0.95	1	0.8	1	0.6	0.8
chr18	38944571	0.75	0.904761904761905	0.923076923076923	0.857142857142857	0.571428571428571	0.875	0.785714285714286	0.8	.	0.705882352941177	1	0.904761904761905	0.914285714285714	0.818181818181818	0.833333333333333	0.8125	0.84	0.851851851851852	0.818181818181818	0.75	0.705882352941177	0.833333333333333	0.625	0.588235294117647	0.875	0.769230769230769
chr18	38944572	0.933333333333333	0.9	0.894736842105263	0.833333333333333	0.933333333333333	0.764705882352941	0.772727272727273	0.64	1	0.65	1	0.933333333333333	0.941176470588235	0.8	0.833333333333333	0.941176470588235	1	0.65	0.8	0.636363636363636	1	0.9375	1	0.909090909090909	0.363636363636364	1
chr18	38944599	0.857142857142857	0.944444444444444	1	0.789473684210526	0.823529411764706	0.727272727272727	1	0.942857142857143	0.714285714285714	0.739130434782609	1	0.9	1	0.888888888888889	0.666666666666667	0.884615384615385	0.972972972972973	0.91025641025641	0.88	0.9375	0.823529411764706	0.818181818181818	0.75	0.571428571428571	0.9	0.909090909090909
chr18	38944600	1	0.8	1	0.941176470588235	1	0.75	0.842105263157895	0.928571428571429	1	0.818181818181818	0.95	0.95	1	0.625	1	0.916666666666667	1	1	1	0.636363636363636	0.818181818181818	0.947368421052632	.	1	0.666666666666667	.
chr18	38944672	0.941176470588235	1	1	0.941176470588235	0.9	0.777777777777778	0.777777777777778	1	.	0.6875	0.947368421052632	1	1	1	.	1	0.916666666666667	0.891891891891892	0.958333333333333	0.833333333333333	0.666666666666667	0.857142857142857	.	1	0.8	.
chr18	38944675	1	1	1	0.529411764705882	0.888888888888889	0.363636363636364	0.588235294117647	0.428571428571429	.	0.666666666666667	1	0.409090909090909	0.96551724137931	0.75	.	0.941176470588235	0.941176470588235	0.393939393939394	1	0.333333333333333	0.533333333333333	0.714285714285714	.	0	0.545454545454545	.
chr18	38944694	0.5	1	0.25	0.4375	0.875	0.785714285714286	0.285714285714286	0.380952380952381	.	0	0.923076923076923	0.894736842105263	0	0.285714285714286	.	0	0.833333333333333	0.447368421052632	0.631578947368421	0.5	1	0.833333333333333	1	0.8	0.666666666666667	.
chr18	38944700	1	0.8	1	0.846153846153846	0.875	0.8	0.928571428571429	0.944444444444444	0.8	0.846153846153846	1	0.9375	0.9375	1	.	1	1	0.976190476190476	1	0.833333333333333	1	0.833333333333333	1	1	.	.
chr18	38944726	1	1	1	1	0.833333333333333	1	1	0.8125	.	0.818181818181818	1	1	1	0.8	.	1	1	1	0.714285714285714	1	1	.	.	.	.	.
chr18	38944851	0.555555555555556	0.875	0.727272727272727	0.923076923076923	.	0.833333333333333	0.714285714285714	0.833333333333333	.	1	0.714285714285714	0.875	0.941176470588235	1	0.166666666666667	1	1	1	0.916666666666667	0.857142857142857	0.777777777777778	0.6	.	1	.	.
chr18	38944861	0.888888888888889	0.888888888888889	0.7	0.866666666666667	0.4	0.6	0.777777777777778	1	0.8	0.857142857142857	0.875	1	0.909090909090909	1	0.333333333333333	1	0.3	0.933333333333333	0.666666666666667	0.875	0.555555555555556	0.8	.	1	.	.
chr18	38944900	1	1	1	0.714285714285714	0.75	0.857142857142857	0.909090909090909	0.727272727272727	0.615384615384615	0.75	1	0.9375	0.925925925925926	1	0.4	0.962962962962963	1	0.96551724137931	0.5	0.666666666666667	1	.	.	.	0.6	0.8
chr18	38944917	0.928571428571429	0.625	0.944444444444444	0.333333333333333	0.4	0	0.5	0.478260869565217	0.733333333333333	0.833333333333333	0	0	0.954545454545455	0.5	0	0.966666666666667	0	0.470588235294118	0.8	0.8	0	0	.	.	0	0
chr18	38944930	0.714285714285714	0.857142857142857	1	0.777777777777778	0.8	0.428571428571429	0.647058823529412	0.833333333333333	0.857142857142857	0.894736842105263	1	0.933333333333333	1	0.833333333333333	1	0.962962962962963	0.916666666666667	1	0.941176470588235	0.666666666666667	0.8	0.8	.	.	.	0.8
